latitude,longitude,,,
42.335139,-71.04595,,,
42.3406475,-71.0823202,,,
42.32662,-71.0583,,,
42.35061,-71.07967,,,
42.3633717,-71.0557991,,,
42.3372868,-71.0561191,,,
42.3531087,-71.0472198,,,
42.3222722,-71.0608483,,,
42.3656102,-71.0559701,,,
42.3736475,-71.0623901,,,
N/A,N/A,,,
42.35469,-71.05379,,,
42.32837,-71.08064,,,
42.28316,-71.05602,,,
42.3423266,-71.0969516,,,
N/A,N/A,,,
42.353827,-71.059166,,,
42.3606281,-71.0566475,,,
42.35664,-71.06994,,,
42.3573,-71.05744,,,
42.342304,-71.0538348,,,
42.2607771,-71.1571215,,,
42.34611,-71.09884,,,
42.3424472,-71.0559659,,,
42.350447,-71.064784,,,
42.3485374,-71.038733,,,
42.3472368,-71.0506432,,,
42.3499384,-71.0443448,,,
42.3633797,-71.0539618,,,
42.2802807,-71.1191374,,,
42.3566107,-71.1401459,,,
42.3532432,-71.1366491,,,
42.3472482,-71.0788696,,,
N/A,N/A,,,
42.343447,-71.068707,,,
42.359225,-71.065661,,,
42.3500439,-71.0654632,,,
42.3508,-71.0602,,,
42.3535075,-71.1334696,,,
42.352636,-71.131291,,,
42.3481743,-71.0828743,,,
42.3457537,-71.0840115,,,
42.3568861,-71.0599391,,,
42.3448415,-71.102449,,,
N/A,N/A,,,
42.3358013,-71.0365623,,,
42.28452,-71.1556,,,
42.34935,-71.08121,,,
42.3492215,-71.0815887,,,
42.3480517,-71.085767,,,
42.34931,-71.08274,,,
N/A,N/A,,,
42.3437983,-71.1013987,,,
42.293937,-71.13618,,,
N/A,N/A,,,
42.3507623,-71.0613484,,,
42.376666,-71.0565145,,,
42.356433,-71.1447537,,,
42.33793,-71.04892,,,
42.3583363,-71.0625811,,,
42.33253,-71.0666401,,,
42.30628,-71.10743,,,
42.34862,-71.08407,,,
42.287388,-71.127396,,,
N/A,N/A,,,
N/A,N/A,,,
42.3432,-71.08656,,,
42.3482486,-71.0726908,,,
42.3500914,-71.0471416,,,
42.35827,-71.0533,,,
42.357234,-71.070195,,,
42.354514,-71.056993,,,
42.2999528,-71.0585333,,,
42.348928,-71.040843,,,
42.364054,-71.0557336,,,
N/A,N/A,,,
42.3358,-71.03763,,,
42.3454408,-71.0969584,,,
42.3534198,-71.1384696,,,
42.3432462,-71.14271,,,
42.3605358,-71.054858,,,
42.3513773,-71.0654816,,,
42.3508672,-71.0718845,,,
42.34861,-71.07882,,,
42.357493,-71.060101,,,
42.3639337,-71.062461,,,
42.3363,-71.04743,,,
42.35772,-71.05907,,,
42.34996,-71.06617,,,
42.31082,-71.11487,,,
42.34679,-71.08871,,,
42.35059,-71.04938,,,
42.3370393,-71.0476896,,,
42.376744,-71.056442,,,
42.28563,-71.11914,,,
42.3512513,-71.0693751,,,
42.35307,-71.06292,,,
42.351317,-71.131249,,,
42.3619674,-71.0506712,,,
42.3633483,-71.0545593,,,
42.350421,-71.0600003,,,
N/A,N/A,,,
N/A,N/A,,,
42.365582,-71.058131,,,
42.3587272,-71.0526042,,,
42.3415528,-71.1542786,,,
42.3644076,-71.0604704,,,
42.3537449,-71.0530119,,,
42.3653386,-71.0598524,,,
42.3658172,-71.0594413,,,
N/A,N/A,,,
42.36455,-71.05571,,,
N/A,N/A,,,
42.38599,-71.00526,,,
42.35814,-71.06152,,,
42.3520071,-71.0599122,,,
42.3510681,-71.0571496,,,
42.271683,-71.07348,,,
N/A,N/A,,,
42.36095,-71.067989,,,
42.3281068,-71.0682326,,,
42.3507234,-71.0609638,,,
42.35806,-71.06972,,,
42.268188,-71.093056,,,
42.3125348,-71.1143544,,,
42.3535217,-71.0461291,,,
42.36369,-71.05591,,,
N/A,N/A,,,
N/A,N/A,,,
42.3636628,-71.0518884,,,
N/A,N/A,,,
42.338415,-71.049876,,,
42.35021,-71.13215,,,
42.35704,-71.06017,,,
42.3464471,-71.0752813,,,
42.36372,-71.05425,,,
42.36252,-71.0507207,,,
42.35958,-71.05404,,,
42.3444627,-71.1028961,,,
42.35838,-71.07042,,,
42.3648,-71.0608,,,
42.3006976,-71.1126385,,,
42.28625,-71.07182,,,
42.2838196,-71.0448397,,,
42.3573926,-71.0520397,,,
42.36405,-71.05368,,,
42.3472968,-71.0814575,,,
42.351933,-71.0670037,,,
42.2806799,-71.1585563,,,
42.3472779,-71.0754514,,,
42.350679,-71.076273,,,
42.343895,-71.071263,,,
42.3397501,-71.0823984,,,
42.38717,-71.0086,,,
42.2860438,-71.1556681,,,
42.3567666,-71.051989,,,
42.3462432,-71.0752001,,,
42.333112,-71.027318,,,
42.3609131,-71.137637,,,
42.35762,-71.06279,,,
42.344844,-71.0709851,,,
42.34954,-71.15313,,,
42.33615,-71.04718,,,
42.29799,-71.04993,,,
42.3489017,-71.1525294,,,
42.3862674,-71.0073792,,,
42.3471636,-71.0990812,,,
42.36388,-71.05416,,,
42.3147804,-71.114279,,,
42.35084,-71.07311,,,
42.3470714,-71.0427243,,,
42.3495081,-71.0702427,,,
42.32933,-71.08496,,,
42.31248,-71.05504,,,
42.34376,-71.07146,,,
42.36421,-71.06134,,,
42.3491299,-71.0796184,,,
42.36286,-71.05408,,,
42.3656457,-71.0616551,,,
42.3430269,-71.0570299,,,
42.357927,-71.0620094,,,
42.29752,-71.06078,,,
42.3572402,-71.0702696,,,
42.3500619,-71.0658205,,,
42.351434,-71.063278,,,
42.3542453,-71.0548401,,,
42.35315,-71.06403,,,
42.34982,-71.13342,,,
42.34523,-71.08713,,,
42.35089,-71.07854,,,
42.348878,-71.152342,,,
42.314816,-71.114315,,,
42.36399,-71.05357,,,
42.35002,-71.16567,,,
42.3315014,-71.0420707,,,
42.3417599,-71.0873609,,,
42.38249,-71.03909,,,
42.3416916,-71.0568539,,,
42.3485338,-71.0361072,,,
42.351269,-71.060789,,,
42.2915031,-71.0389109,,,
42.3367915,-71.0769408,,,
42.35477,-71.05613,,,
42.37419,-71.06311,,,
42.34452,-71.07018,,,
42.35778,-71.14858,,,
42.3631966,-71.0562794,,,
42.35139,-71.08185,,,
42.3526,-71.1306,,,
42.34968,-71.04281,,,
N/A,N/A,,,
42.369961,-71.039351,,,
42.35148,-71.06045,,,
N/A,N/A,,,
42.28635,-71.09111,,,
42.3638453,-71.0547269,,,
42.34612,-71.09929,,,
42.35432,-71.058621,,,
42.3347813,-71.1505147,,,
42.352854,-71.132515,,,
42.3190249,-71.045007,,,
42.342141,-71.065789,,,
42.3637,-71.13638,,,
42.3634922,-71.0549905,,,
42.3472968,-71.0814575,,,
42.35464,-71.05374,,,
42.31124,-71.11473,,,
42.352008,-71.042559,,,
42.3745767,-71.0388039,,,
42.35167,-71.07034,,,
42.28597,-71.12914,,,
42.3288652,-71.0832123,,,
42.3546403,-71.0452526,,,
42.3480176,-71.035836,,,
42.3465416,-71.0510672,,,
42.24166,-71.14034,,,
42.3447972,-71.070981,,,
42.35029,-71.08951,,,
42.3673494,-71.0706033,,,
42.29878,-71.06296,,,
N/A,N/A,,,
42.3447735,-71.0982788,,,
42.3440089,-71.0987841,,,
42.3506371,-71.0484433,,,
42.2399811,-71.1414382,,,
42.36509,-71.05559,,,
42.3490959,-71.0835404,,,
42.2839702,-71.0552712,,,
42.35537,-71.13028,,,
42.2875106,-71.1506894,,,
42.35943,-71.05113,,,
42.35449,-71.134409,,,
42.344946,-71.10057,,,
42.360208,-71.0507626,,,
42.3516389,-71.1241233,,,
42.3574724,-71.0555973,,,
42.3506882,-71.0646687,,,
42.349444,-71.084498,,,
42.35081,-71.07581,,,
42.38393,-71.07064,,,
42.3507764,-71.0662293,,,
42.3511953,-71.0641616,,,
42.3590648,-71.059326,,,
42.31898,-71.08113,,,
42.3593563,-71.0579823,,,
42.3508672,-71.0718845,,,
42.3387641,-71.0988446,,,
42.3387641,-71.0988446,,,
42.34949,-71.08905,,,
42.36402,-71.0545,,,
42.3557766,-71.0595256,,,
42.3499646,-71.0654671,,,
N/A,N/A,,,
42.31897,-71.05648,,,
42.2760027,-71.1672229,,,
N/A,N/A,,,
42.3492416,-71.0844487,,,
42.3544654,-71.0552987,,,
42.339341,-71.0806546,,,
42.3561117,-71.1326294,,,
42.360364,-71.070575,,,
N/A,N/A,,,
42.3429128,-71.0729945,,,
42.3472482,-71.0788696,,,
42.3762318,-71.0356291,,,
42.3557766,-71.0595256,,,
42.35577,-71.05838,,,
42.31888,-71.05648,,,
42.34657,-71.08384,,,
42.338328,-71.049724,,,
42.3099525,-71.1155997,,,
42.3337389,-71.1052502,,,
42.3416311,-71.0696129,,,
42.36652,-71.05478,,,
42.342524,-71.085826,,,
42.3506882,-71.0646687,,,
42.35193,-71.07166,,,
42.35958,-71.05404,,,
N/A,N/A,,,
42.34957,-71.10598,,,
42.3427266,-71.0565191,,,
N/A,N/A,,,
42.37153,-71.03884,,,
42.3474305,-71.0774359,,,
42.36453,-71.05349,,,
42.3494175,-71.0717786,,,
42.28746,-71.15016,,,
N/A,N/A,,,
42.364563,-71.05416,,,
42.36566,-71.05779,,,
42.3364637,-71.1494148,,,
42.3433558,-71.1426317,,,
42.3601648,-71.0495127,,,
42.3263346,-71.0619243,,,
42.3595928,-71.0539515,,,
42.380893,-71.011853,,,
42.3440089,-71.0987841,,,
N/A,N/A,,,
42.3521858,-71.1320603,,,
42.34165,-71.0692806,,,
42.3492,-71.08312,,,
N/A,N/A,,,
42.3485797,-71.0744597,,,
42.3615301,-71.0557813,,,
42.2852257,-71.0914337,,,
42.34606,-71.08786,,,
42.34966,-71.08314,,,
42.348857,-71.15198,,,
42.3442874,-71.0361239,,,
42.37948,-71.02739,,,
42.3637251,-71.0549434,,,
42.3414,-71.08034,,,
42.37829,-71.03215,,,
42.346725,-71.069653,,,
42.30591,-71.0586,,,
42.34833,-71.08626,,,
42.3533914,-71.0607372,,,
42.3304887,-71.0567306,,,
42.3522756,-71.0437809,,,
42.3214,-71.07724,,,
42.3542199,-71.0480504,,,
42.3507242,-71.0609795,,,
42.3551585,-71.0616685,,,
42.3541,-71.05228,,,
42.37556,-71.053919,,,
N/A,N/A,,,
N/A,N/A,,,
42.3559068,-71.0501652,,,
42.3574655,-71.0626314,,,
N/A,N/A,,,
42.35692,-71.06965,,,
42.349853,-71.0577171,,,
N/A,N/A,,,
42.2881956,-71.0551418,,,
42.34889,-71.15328,,,
42.3389873,-71.1076943,,,
42.3488371,-71.1404292,,,
42.3326852,-71.0729217,,,
42.321424,-71.0565302,,,
42.2884891,-71.08974,,,
42.376028,-71.035541,,,
42.3312513,-71.0412811,,,
42.29396,-71.08371,,,
N/A,N/A,,,
N/A,N/A,,,
42.32709,-71.06764,,,
42.335339,-71.04242,,,
42.35927,-71.05643,,,
42.3719668,-71.0388179,,,
42.3650548,-71.0614098,,,
N/A,N/A,,,
42.3509142,-71.047406,,,
42.34855,-71.07731,,,
42.3505182,-71.060306,,,
42.348701,-71.081632,,,
42.34988,-71.0893,,,
42.3412268,-71.0705309,,,
42.28595,-71.15582,,,
42.296407,-71.157202,,,
42.3492828,-71.0706516,,,
N/A,N/A,,,
42.36652,-71.05788,,,
42.3507978,-71.0427983,,,
42.3542275,-71.0456218,,,
42.3601998,-71.0547982,,,
42.35075,-71.13098,,,
42.3485271,-71.1391064,,,
42.3630711,-71.0538363,,,
42.348545,-71.077314,,,
42.3601998,-71.0547982,,,
42.2992392,-71.0605943,,,
42.3153417,-71.0568699,,,
42.3449604,-71.0376773,,,
N/A,N/A,,,
42.34192,-71.05524,,,
42.3420485,-71.0675845,,,
42.3529746,-71.0523657,,,
42.382197,-71.07937,,,
N/A,N/A,,,
42.3314909,-71.0825417,,,
N/A,N/A,,,
42.35115,-71.0604,,,
42.26106,-71.15755,,,
42.3738839,-71.0628072,,,
42.36486,-71.06185,,,
42.35092,-71.07668,,,
42.34818,-71.13995,,,
42.36298,-71.05557,,,
42.3569282,-71.0603135,,,
42.3581714,-71.0625194,,,
42.346725,-71.069653,,,
42.35112,-71.07758,,,
42.3495836,-71.0997856,,,
42.355123,-71.134062,,,
42.356898,-71.070971,,,
42.34881,-71.09936,,,
42.32415,-71.08906,,,
42.37529,-71.0383,,,
42.3634845,-71.0538473,,,
42.36968,-71.03866,,,
42.3128757,-71.0650212,,,
42.34589,-71.08739,,,
42.36414,-71.05435,,,
N/A,N/A,,,
42.3572546,-71.0595806,,,
42.36418,-71.05538,,,
42.3659381,-71.0632925,,,
42.3507438,-71.1090381,,,
42.3521527,-71.1216933,,,
42.3642869,-71.0556286,,,
42.282845,-71.0914988,,,
42.30505,-71.08433,,,
42.3583854,-71.0539489,,,
42.36467,-71.05276,,,
42.363247,-71.054762,,,
42.34982,-71.08927,,,
42.33363,-71.10549,,,
42.33201,-71.08248,,,
42.37608,-71.0361,,,
42.35744,-71.05316,,,
42.35841,-71.06197,,,
42.3479421,-71.0395126,,,
42.2684,-71.09422,,,
42.3324707,-71.0512801,,,
42.3703,-71.03806,,,
42.35032,-71.13187,,,
42.3702346,-71.0318682,,,
42.3517577,-71.0644912,,,
42.3871158,-71.0063095,,,
N/A,N/A,,,
42.3606357,-71.0565831,,,
42.34418,-71.14335,,,
42.34895,-71.15456,,,
42.3411463,-71.0814904,,,
42.3083457,-71.1052842,,,
N/A,N/A,,,
42.3444361,-71.0990841,,,
42.3559817,-71.0712993,,,
42.3338421,-71.1033411,,,
42.36328,-71.05525,,,
42.36412,-71.05438,,,
42.3525027,-71.1185806,,,
42.3521664,-71.1176803,,,
42.3605535,-71.0547111,,,
N/A,N/A,,,
42.34651,-71.07976,,,
42.3485,-71.07476,,,
42.309019,-71.083257,,,
42.364531,-71.055371,,,
42.3572325,-71.0609793,,,
42.34651,-71.07976,,,
42.3521664,-71.1176803,,,
42.34189,-71.07978,,,
42.296407,-71.157202,,,
42.3491035,-71.0388892,,,
42.3033499,-71.0787607,,,
42.35959,-71.05386,,,
42.35913,-71.05419,,,
42.3581875,-71.0702667,,,
42.286819,-71.12987,,,
42.3488756,-71.0383909,,,
42.3495185,-71.0952562,,,
42.3321675,-71.0370915,,,
42.27366,-71.1693,,,
42.3543134,-71.0445871,,,
42.2434039,-71.1426707,,,
42.35302,-71.13052,,,
42.3629725,-71.0550895,,,
42.35268,-71.12333,,,
42.34297,-71.07841,,,
42.34314,-71.07372,,,
42.3512229,-71.0682091,,,
42.3630842,-71.0549483,,,
42.3606993,-71.0563422,,,
42.34854,-71.09422,,,
42.3639,-71.05477,,,
42.3497298,-71.0811552,,,
42.31435,-71.11429,,,
42.3642277,-71.0325498,,,
42.36327,-71.0559,,,
42.3636572,-71.0548308,,,
42.3289027,-71.0570814,,,
42.3499,-71.15277,,,
42.3494298,-71.0806295,,,
42.25062,-71.12573,,,
N/A,N/A,,,
42.360991,-71.066822,,,
42.351384,-71.0600284,,,
42.3620304,-71.0703621,,,
42.35705,-71.05283,,,
42.34577,-71.08734,,,
42.3446437,-71.0995106,,,
42.3495185,-71.0952562,,,
42.36328,-71.05408,,,
42.272219,-71.069194,,,
42.3448854,-71.0642243,,,
N/A,N/A,,,
42.35101,-71.06162,,,
42.36397,-71.05454,,,
42.30123,-71.06007,,,
42.345009,-71.080893,,,
42.291766,-71.0403654,,,
42.327261,-71.059438,,,
42.3419897,-71.0870813,,,
42.35004,-71.07857,,,
42.3368424,-71.1515161,,,
42.336581,-71.037278,,,
42.3542275,-71.0456218,,,
42.3117901,-71.1145302,,,
42.35913,-71.05281,,,
42.3491586,-71.0724318,,,
42.3508672,-71.0718845,,,
42.34081,-71.06744,,,
42.3486005,-71.0788182,,,
42.35044,-71.16784,,,
42.3123645,-71.1139684,,,
42.3752642,-71.0544851,,,
42.3518344,-71.0568606,,,
42.34284,-71.07861,,,
42.3536916,-71.0482938,,,
42.34112,-71.07063,,,
42.3440089,-71.0987841,,,
42.353895,-71.048576,,,
42.3656457,-71.0616551,,,
42.35084,-71.07879,,,
42.29061,-71.0728256,,,
42.2933442,-71.1368596,,,
42.35916,-71.0542918,,,
42.33464,-71.0356,,,
42.33082,-71.09777,,,
42.32992,-71.05298,,,
42.237178,-71.132471,,,
42.3465791,-71.0753578,,,
42.30992,-71.09152,,,
42.38011,-71.02607,,,
42.35744,-71.06982,,,
42.3752704,-71.0544745,,,
42.31506,-71.09877,,,
42.353633,-71.057366,,,
42.3514293,-71.0626982,,,
42.3351354,-71.0459744,,,
42.36335,-71.05584,,,
42.34843,-71.08442,,,
42.3471793,-71.0778381,,,
42.350797,-71.0758486,,,
42.26667,-71.09563,,,
42.3607181,-71.0564555,,,
42.32265,-71.1016,,,
42.3597709,-71.0546986,,,
42.348559,-71.0722908,,,
42.363612,-71.1300331,,,
42.33388,-71.10344,,,
42.3594172,-71.0511296,,,
42.3519144,-71.0553894,,,
42.3146443,-71.0603221,,,
42.3596555,-71.0559386,,,
42.3507094,-71.0613158,,,
N/A,N/A,,,
42.3672865,-71.0357392,,,
42.3508672,-71.0718845,,,
42.3757024,-71.0404516,,,
42.3457537,-71.0840115,,,
N/A,N/A,,,
42.3486365,-71.0377903,,,
42.2858918,-71.1542642,,,
42.3485374,-71.038733,,,
42.2867,-71.04513,,,
42.3432047,-71.0867492,,,
42.3435078,-71.0837204,,,
42.34716,-71.08251,,,
42.3601998,-71.0547982,,,
42.34565,-71.08728,,,
42.3538,-71.13733,,,
42.354514,-71.056993,,,
42.3616,-71.05706,,,
42.351588,-71.08093,,,
42.33841,-71.10685,,,
42.3474305,-71.0774359,,,
42.36544,-71.05756,,,
42.373035,-71.036208,,,
42.3497509,-71.081078,,,
42.35825,-71.06224,,,
42.3547711,-71.1464761,,,
N/A,N/A,,,
42.3509601,-71.0647751,,,
42.37264,-71.03526,,,
N/A,N/A,,,
42.2823763,-71.0476587,,,
42.35305,-71.13417,,,
N/A,N/A,,,
42.35112,-71.06011,,,
42.2833624,-71.1316693,,,
42.2708913,-71.1719016,,,
42.3223372,-71.1092705,,,
42.3577084,-71.0562809,,,
42.34681,-71.0745,,,
42.3444818,-71.0702704,,,
42.3400193,-71.0677716,,,
42.34464,-71.06991,,,
42.32228,-71.10956,,,
42.3690291,-71.039179,,,
42.2788,-71.11601,,,
42.3573122,-71.0545529,,,
42.27626,-71.13884,,,
N/A,N/A,,,
N/A,N/A,,,
42.3358773,-71.045279,,,
42.344027,-71.077869,,,
N/A,N/A,,,
42.36457,-71.05344,,,
42.36117,-71.05678,,,
42.3609797,-71.0649716,,,
42.3646689,-71.0538306,,,
N/A,N/A,,,
42.36271,-71.0553,,,
42.36461,-71.05261,,,
42.38405,-71.00466,,,
42.36097,-71.066211,,,
N/A,N/A,,,
42.35845,-71.06084,,,
42.33355,-71.10562,,,
42.3340529,-71.0350917,,,
42.3601998,-71.0547982,,,
42.3649942,-71.053068,,,
42.2885034,-71.1346404,,,
42.36564,-71.0527,,,
42.344074,-71.077812,,,
42.37903,-71.03989,,,
42.36488,-71.05315,,,
42.3135306,-71.0568604,,,
42.3397532,-71.0649979,,,
42.2749929,-71.1147797,,,
42.33987,-71.07875,,,
42.35291,-71.13293,,,
42.36405,-71.05368,,,
42.378888,-71.027796,,,
42.25421,-71.1291,,,
42.3548637,-71.0618435,,,
42.351434,-71.063278,,,
42.37273,-71.0392,,,
42.36002,-71.11832,,,
42.36385,-71.05146,,,
42.2782571,-71.137276,,,
N/A,N/A,,,
42.3755733,-71.0388355,,,
42.35813,-71.06179,,,
42.283821,-71.071344,,,
42.3330642,-71.1075716,,,
42.360769,-71.070282,,,
42.37831,-71.03898,,,
42.36185,-71.06661,,,
42.3579751,-71.0547737,,,
42.378974,-71.028672,,,
42.3636274,-71.0612902,,,
42.3512846,-71.0786484,,,
42.3512846,-71.0786484,,,
42.2669675,-71.1205533,,,
42.3469571,-71.0879571,,,
42.3626989,-71.0553097,,,
N/A,N/A,,,
42.34186,-71.08059,,,
42.3571726,-71.0596515,,,
42.33403,-71.05504,,,
42.3653932,-71.0532711,,,
42.349403,-71.155309,,,
42.35891,-71.06259,,,
42.3467794,-71.0761003,,,
N/A,N/A,,,
42.343631,-71.0626793,,,
42.28679,-71.1534,,,
N/A,N/A,,,
42.31979,-71.112,,,
42.27157,-71.07364,,,
42.3738874,-71.0626476,,,
42.373892,-71.0626371,,,
42.27744,-71.17265,,,
42.3332282,-71.0823471,,,
42.2955901,-71.08799,,,
42.35904,-71.05356,,,
42.345268,-71.096381,,,
42.323294,-71.056615,,,
42.3318998,-71.1118157,,,
42.356053,-71.057513,,,
42.32933,-71.06329,,,
N/A,N/A,,,
42.35139,-71.06457,,,
42.35477,-71.05613,,,
42.37986,-71.02689,,,
42.34823,-71.0866,,,
42.3547055,-71.0504127,,,
42.283334,-71.112034,,,
42.36338,-71.05517,,,
42.28062,-71.1348,,,
42.3424064,-71.0567204,,,
42.3370383,-71.048516,,,
42.3406961,-71.1517644,,,
42.28845,-71.13477,,,
42.3480303,-71.0392493,,,
42.3491633,-71.0831865,,,
42.35002,-71.07865,,,
42.3589675,-71.05502,,,
42.3480414,-71.0381418,,,
42.3110835,-71.0700394,,,
42.358225,-71.126256,,,
42.35195,-71.06103,,,
42.3693712,-71.0403227,,,
42.376122,-71.0360494,,,
42.36258,-71.13071,,,
42.3643338,-71.0666691,,,
42.33841,-71.10685,,,
42.31168,-71.05351,,,
N/A,N/A,,,
N/A,N/A,,,
42.3432727,-71.1423917,,,
42.297434,-71.049881,,,
42.333487,-71.105724,,,
42.2897077,-71.0630293,,,
42.2815889,-71.0713187,,,
42.2562264,-71.1242508,,,
42.3453096,-71.0370094,,,
42.36446,-71.05357,,,
42.33253,-71.05187,,,
42.3097015,-71.1045906,,,
42.35582,-71.0604,,,
42.3097015,-71.1045906,,,
42.3628492,-71.0516085,,,
42.34989,-71.08208,,,
42.3524111,-71.1253295,,,
42.3524317,-71.1317111,,,
42.351353,-71.059891,,,
42.3577192,-71.0590705,,,
42.2833909,-71.0914101,,,
42.343109,-71.068616,,,
42.36623,-71.05497,,,
42.3222561,-71.1096408,,,
42.2853955,-71.0646334,,,
42.35064,-71.07645,,,
42.34941,-71.0824,,,
42.3506426,-71.0895885,,,
42.34225,-71.08614,,,
42.3425747,-71.0972793,,,
42.37545,-71.03788,,,
42.3498226,-71.1310382,,,
42.31853,-71.11209,,,
42.38254,-71.0792,,,
42.2852795,-71.1099981,,,
42.2898696,-71.0893176,,,
42.286098,-71.1290184,,,
42.2723683,-71.0938903,,,
42.38222,-71.07906,,,
42.3445691,-71.1006558,,,
N/A,N/A,,,
42.3621085,-71.0659814,,,
42.3628412,-71.0598228,,,
42.2804401,-71.0841391,,,
42.3538214,-71.1372784,,,
42.32937,-71.08446,,,
N/A,N/A,,,
42.3355451,-71.0881885,,,
42.3600383,-71.0562287,,,
42.3569829,-71.0535671,,,
42.3472968,-71.0814575,,,
42.356884,-71.059129,,,
42.3579893,-71.0560026,,,
42.344895,-71.100697,,,
42.3402495,-71.1665322,,,
42.3320451,-71.0737262,,,
42.3369941,-71.0772124,,,
42.3591333,-71.0557381,,,
42.35234,-71.06703,,,
42.29043,-71.07184,,,
42.287192,-71.152571,,,
42.35199,-71.06439,,,
N/A,N/A,,,
N/A,N/A,,,
42.3920347,-71.0132267,,,
N/A,N/A,,,
42.350728,-71.1309701,,,
42.3424064,-71.0567204,,,
42.36329,-71.0547,,,
42.3093946,-71.0820622,,,
42.3519592,-71.0550268,,,
42.34577,-71.08734,,,
42.3519592,-71.0550268,,,
42.360131,-71.0549545,,,
42.35127,-71.04937,,,
42.3537723,-71.0584995,,,
42.33799,-71.10448,,,
42.3515521,-71.060929,,,
42.3601998,-71.0547982,,,
42.35582,-71.0604,,,
42.3400479,-71.0888916,,,
42.3375778,-71.0902106,,,
42.350198,-71.166855,,,
42.34004,-71.10831,,,
42.34691,-71.08802,,,
42.35468,-71.05494,,,
42.34978,-71.08272,,,
42.3575522,-71.0584612,,,
42.3509659,-71.0622419,,,
42.3625175,-71.1382162,,,
42.34884,-71.08449,,,
42.358715,-71.05742,,,
42.3327831,-71.083221,,,
42.3411463,-71.0814904,,,
42.3796265,-71.0269287,,,
42.3712509,-71.0612708,,,
42.3375934,-71.1082792,,,
42.3360492,-71.046876,,,
42.3524,-71.12881,,,
42.3763001,-71.0389595,,,
42.28651,-71.04467,,,
42.3688329,-71.0393279,,,
N/A,N/A,,,
42.3688329,-71.0393279,,,
42.3519592,-71.0550268,,,
42.3523835,-71.1253001,,,
42.3581148,-71.0553173,,,
42.38254,-71.0792,,,
42.3523835,-71.1253001,,,
42.3423015,-71.0673786,,,
42.32169,-71.11063,,,
N/A,N/A,,,
42.3542901,-71.0664198,,,
42.3375934,-71.1082792,,,
42.3223768,-71.1091292,,,
42.3170297,-71.0980112,,,
42.2682,-71.09578,,,
42.3288039,-71.0831696,,,
42.2696218,-71.0932096,,,
42.3484101,-71.0738516,,,
42.35137,-71.04881,,,
42.35426,-71.0566,,,
42.355123,-71.134062,,,
42.28922,-71.07283,,,
42.375809,-71.0389,,,
42.359276,-71.062359,,,
42.35049,-71.168372,,,
42.33841,-71.10685,,,
42.30074,-71.05978,,,
42.3013797,-71.1280786,,,
42.35453,-71.05363,,,
42.368982,-71.039212,,,
42.3581087,-71.0587001,,,
N/A,N/A,,,
42.338351,-71.074821,,,
42.3563251,-71.0619418,,,
42.3437275,-71.0895816,,,
42.375406,-71.0404851,,,
42.3399816,-71.0492405,,,
42.32271,-71.10341,,,
42.35093,-71.06158,,,
42.38589,-71.00835,,,
42.31931,-71.07795,,,
42.35292,-71.13306,,,
42.351269,-71.060789,,,
42.2748012,-71.139871,,,
42.3313735,-71.0957787,,,
42.3629165,-71.0641647,,,
42.27646,-71.16677,,,
42.37326,-71.03884,,,
42.34094,-71.08811,,,
42.34889,-71.15328,,,
N/A,N/A,,,
42.3576,-71.05393,,,
42.35787,-71.05337,,,
42.35075,-71.13098,,,
42.3561357,-71.0540683,,,
42.27083,-71.17264,,,
42.25864,-71.16071,,,
42.34056,-71.0821,,,
42.3758705,-71.065379,,,
42.3425749,-71.0973199,,,
42.3631977,-71.0687715,,,
42.3672375,-71.0363509,,,
42.343135,-71.098841,,,
42.2522273,-71.1181614,,,
42.359648,-71.055955,,,
42.3328551,-71.051318,,,
42.3561,-71.05695,,,
42.3147919,-71.0566113,,,
42.350415,-71.038224,,,
42.3354,-71.03839,,,
42.3430748,-71.0990294,,,
42.3643338,-71.0666691,,,
42.3487024,-71.1589497,,,
42.331862,-71.096356,,,
42.3513843,-71.0623167,,,
42.3577235,-71.0578729,,,
42.37218,-71.0364,,,
42.29402,-71.13681,,,
42.3402435,-71.1665017,,,
42.365007,-71.057184,,,
42.35394,-71.06372,,,
42.37751,-71.0667,,,
42.32143,-71.11091,,,
42.3104447,-71.1151803,,,
42.353869,-71.13572,,,
42.3472968,-71.0814575,,,
42.3222798,-71.1075382,,,
42.35145,-71.06456,,,
42.2964342,-71.1568087,,,
42.345715,-71.08731,,,
42.3609638,-71.068039,,,
42.2733988,-71.0679489,,,
42.38014,-71.02729,,,
N/A,N/A,,,
42.31579,-71.09794,,,
42.29298,-71.07162,,,
42.355123,-71.134062,,,
42.2828,-71.1131,,,
42.3364202,-71.1495739,,,
42.35862,-71.1573,,,
42.371833,-71.036223,,,
42.30884,-71.10539,,,
N/A,N/A,,,
42.3525646,-71.1303711,,,
42.3533306,-71.0526073,,,
N/A,N/A,,,
N/A,N/A,,,
42.29712,-71.06048,,,
42.3529867,-71.1336687,,,
42.35031,-71.079,,,
42.3489598,-71.1535981,,,
42.341274,-71.087336,,,
42.31545,-71.09841,,,
42.3622571,-71.1408894,,,
42.3527614,-71.1318498,,,
42.28641,-71.13043,,,
N/A,N/A,,,
N/A,N/A,,,
42.34935,-71.0826,,,
42.2672453,-71.0943048,,,
42.36611,-71.05943,,,
42.35164,-71.06159,,,
