latitude,longitude
42.3536916,-71.0482938
42.3536916,-71.0482938
42.3536916,-71.0482938
42.3523168,-71.0473035
42.3523168,-71.0473035
42.3523168,-71.0473035
42.3523168,-71.0473035
42.3523168,-71.0473035
42.3523168,-71.0473035
42.27236,-71.06824
42.27236,-71.06824
42.34887,-71.152162
42.34887,-71.152162
42.3673332,-71.0388131
42.34954,-71.15313
42.3673332,-71.0388131
42.28398,-71.05527
42.28398,-71.05527
42.28398,-71.05527
42.3350736,-71.0572047
42.3350736,-71.0572047
42.3350736,-71.0572047
42.3350736,-71.0572047
42.2737826,-71.0678502
42.2737826,-71.0678502
42.35704,-71.06017
42.35704,-71.06017
42.3646518,-71.0533962
42.3646518,-71.0533962
42.3101878,-71.1153748
42.38689,-71.0068
42.38689,-71.0068
42.3546403,-71.0452526
42.3546403,-71.0452526
42.2834198,-71.0555186
42.2834198,-71.0555186
42.2834198,-71.0555186
42.2834198,-71.0555186
42.2834198,-71.0555186
42.2834198,-71.0555186
42.2834198,-71.0555186
42.371194,-71.0439502
42.3423407,-71.0705298
42.3423407,-71.0705298
42.3511522,-71.0453487
42.3511522,-71.0453487
42.34363,-71.07176
42.3371858,-71.0435867
42.3371858,-71.0435867
42.3371858,-71.0435867
42.3371858,-71.0435867
42.3500914,-71.0471416
42.3500914,-71.0471416
42.3500914,-71.0471416
42.3511522,-71.0453487
42.3511522,-71.0453487
N/A,N/A
42.3528462,-71.1326188
42.3528462,-71.1326188
42.30565,-71.06739
42.30565,-71.06739
42.30565,-71.06739
42.30565,-71.06739
42.30565,-71.06739
42.30565,-71.06739
42.34521,-71.0633398
42.34521,-71.0633398
42.3768553,-71.0657621
42.3768553,-71.0657621
42.35291,-71.13293
42.34521,-71.0633398
42.34521,-71.0633398
42.34521,-71.0633398
42.33541,-71.03562
42.33541,-71.03562
42.3326852,-71.0729217
42.3326852,-71.0729217
42.3326852,-71.0729217
42.3326852,-71.0729217
42.34626,-71.0828
42.34626,-71.0828
42.354662,-71.0616847
42.32215,-71.0622972
42.32215,-71.0622972
42.32215,-71.0622972
42.32215,-71.0622972
42.32215,-71.0622972
42.32215,-71.0622972
42.32215,-71.0622972
42.32215,-71.0622972
42.37861,-71.02936
42.37861,-71.02936
42.37861,-71.02936
42.37861,-71.02936
42.386578,-71.009157
42.386578,-71.009157
42.386578,-71.009157
42.3743217,-71.0399387
42.3743217,-71.0399387
42.35102,-71.06159
42.35102,-71.06159
42.35102,-71.06159
42.3497,-71.08921
42.3472482,-71.0788696
42.3446423,-71.0969397
42.36392,-71.05459
42.36392,-71.05459
42.3511522,-71.0453487
42.2822144,-71.0558444
42.2822144,-71.0558444
42.2822144,-71.0558444
42.2822144,-71.0558444
42.2822144,-71.0558444
42.2822144,-71.0558444
42.3571226,-71.0609283
42.3571226,-71.0609283
42.3571226,-71.0609283
42.3481619,-71.0808869
42.3481619,-71.0808869
42.3481619,-71.0808869
42.3512493,-71.0606805
42.3512493,-71.0606805
42.3002563,-71.1131001
42.3002563,-71.1131001
42.3002563,-71.1131001
42.36666,-71.01643
42.36666,-71.01643
42.3619593,-71.1422083
42.3619593,-71.1422083
42.3619593,-71.1422083
42.3619593,-71.1422083
42.3619593,-71.1422083
42.3619593,-71.1422083
42.3619593,-71.1422083
42.3619593,-71.1422083
42.3619593,-71.1422083
42.3640385,-71.0540089
42.2999528,-71.0585333
42.2999528,-71.0585333
42.2999528,-71.0585333
42.2999528,-71.0585333
42.2999528,-71.0585333
42.3640385,-71.0540089
42.3713149,-71.0611325
42.3713149,-71.0611325
42.3713149,-71.0611325
42.3446159,-71.0632575
42.3446159,-71.0632575
42.33542,-71.037
42.33542,-71.037
42.27299,-71.06805
42.27299,-71.06805
42.27299,-71.06805
42.351662,-71.0609699
42.351662,-71.0609699
42.35375,-71.05925
42.35375,-71.05925
42.35375,-71.05925
42.35375,-71.05925
42.35375,-71.05925
42.35375,-71.05925
42.35375,-71.05925
42.348701,-71.081632
42.348701,-71.081632
42.348701,-71.081632
42.348701,-71.081632
42.348701,-71.081632
42.348701,-71.081632
42.348701,-71.081632
42.3523949,-71.1288109
42.35701,-71.05761
42.28303,-71.05628
42.28303,-71.05628
42.28303,-71.05628
42.28303,-71.05628
42.3435925,-71.0446669
42.3435925,-71.0446669
42.3435925,-71.0446669
42.3435925,-71.0446669
42.3435925,-71.0446669
42.3428231,-71.0454824
42.3428231,-71.0454824
42.3435925,-71.0446669
42.36488,-71.05315
42.36488,-71.05315
42.36488,-71.05315
42.379018,-71.02859
42.379018,-71.02859
42.344946,-71.10057
42.344946,-71.10057
42.32146,-71.06264
42.32146,-71.06264
42.32146,-71.06264
42.32146,-71.06264
42.32146,-71.06264
42.32146,-71.06264
42.32146,-71.06264
N/A,N/A
N/A,N/A
42.3673576,-71.0503293
42.3673576,-71.0503293
42.3673576,-71.0503293
42.3673576,-71.0503293
42.3673576,-71.0503293
42.3673576,-71.0503293
42.3673576,-71.0503293
42.3673576,-71.0503293
42.3673576,-71.0503293
42.3673576,-71.0503293
42.33608,-71.04702
42.33608,-71.04702
42.33608,-71.04702
42.33608,-71.04702
42.33608,-71.04702
42.33608,-71.04702
42.28669,-71.0451067
42.28669,-71.0451067
42.28669,-71.0451067
42.28669,-71.0451067
42.28669,-71.0451067
42.28669,-71.0451067
42.28669,-71.0451067
42.28669,-71.0451067
42.3284129,-71.0819532
42.3284129,-71.0819532
42.34099,-71.08164
42.3485243,-71.0732515
42.3485243,-71.0732515
42.3485243,-71.0732515
42.3570354,-71.0602094
42.3570354,-71.0602094
42.3570354,-71.0602094
42.3572061,-71.0525238
42.3572061,-71.0525238
42.3572061,-71.0525238
42.3572061,-71.0525238
42.3572061,-71.0525238
42.3572061,-71.0525238
42.3572061,-71.0525238
42.3572061,-71.0525238
42.3572061,-71.0525238
42.3501788,-71.0606102
42.3501788,-71.0606102
42.3501788,-71.0606102
42.3501788,-71.0606102
42.33464,-71.0356
42.33464,-71.0356
42.33464,-71.0356
42.33464,-71.0356
42.3512892,-71.0431969
42.3512892,-71.0431969
42.3512892,-71.0431969
42.35845,-71.06084
42.35845,-71.06084
42.35845,-71.06084
42.36328,-71.05525
42.36328,-71.05525
42.3444624,-71.1010983
42.3444624,-71.1010983
42.3444624,-71.1010983
42.2857778,-71.0912506
42.2857778,-71.0912506
42.3594172,-71.0511296
42.3594172,-71.0511296
42.3334,-71.10305
42.3052,-71.05917
42.3052,-71.05917
42.3526613,-71.1218371
42.3526613,-71.1218371
42.33041,-71.0943
42.344946,-71.10057
42.344946,-71.10057
42.344946,-71.10057
42.344946,-71.10057
N/A,N/A
42.355488,-71.06141
42.34284,-71.0565725
42.34284,-71.0565725
42.355488,-71.06141
42.355488,-71.06141
42.343631,-71.0626793
42.3651,-71.0534
42.3651,-71.0534
42.3530884,-71.1311191
42.3530884,-71.1311191
42.3530884,-71.1311191
42.3530884,-71.1311191
42.3530884,-71.1311191
42.3530884,-71.1311191
42.38717,-71.0086
42.38717,-71.0086
N/A,N/A
N/A,N/A
N/A,N/A
42.3454408,-71.0969584
42.3454408,-71.0969584
42.3454408,-71.0969584
42.3454408,-71.0969584
42.3454408,-71.0969584
42.3454408,-71.0969584
42.3454408,-71.0969584
42.3454408,-71.0969584
42.378888,-71.027796
42.378888,-71.027796
42.378888,-71.027796
42.378888,-71.027796
42.378888,-71.027796
42.3629045,-71.0549998
42.30036,-71.11297
42.30036,-71.11297
42.3629045,-71.0549998
42.3629045,-71.0549998
42.350797,-71.0758486
42.350797,-71.0758486
42.344299,-71.0719147
42.344299,-71.0719147
42.3636082,-71.056416
42.3636082,-71.056416
42.3636082,-71.056416
42.3535217,-71.0461291
42.3535217,-71.0461291
42.3535217,-71.0461291
42.350918,-71.131529
42.350918,-71.131529
42.35307,-71.06292
42.35307,-71.06292
42.35307,-71.06292
42.35307,-71.06292
42.35307,-71.06292
42.35307,-71.06292
42.35307,-71.06292
42.3472779,-71.0754514
42.3472779,-71.0754514
42.3472779,-71.0754514
42.35053,-71.06757
42.35053,-71.06757
42.35053,-71.06757
42.35053,-71.06757
42.35053,-71.06757
42.35053,-71.06757
42.35053,-71.06757
42.35053,-71.06757
42.35053,-71.06757
42.35053,-71.06757
42.35053,-71.06757
42.34862,-71.08407
42.34862,-71.08407
42.3535117,-71.0567284
42.3535117,-71.0567284
42.3535117,-71.0567284
42.3535117,-71.0567284
42.3535117,-71.0567284
42.344844,-71.0709851
42.3357677,-71.1499526
42.3357677,-71.1499526
42.376666,-71.0565145
42.376666,-71.0565145
42.376666,-71.0565145
42.3753908,-71.0380187
42.3753908,-71.0380187
42.3753908,-71.0380187
42.3753908,-71.0380187
42.3370393,-71.0476896
42.3370393,-71.0476896
42.3370393,-71.0476896
42.3370393,-71.0476896
42.3370393,-71.0476896
42.3370393,-71.0476896
42.3370393,-71.0476896
42.3416876,-71.0568916
42.3416876,-71.0568916
42.3416876,-71.0568916
42.34125,-71.07039
42.34125,-71.07039
42.369908,-71.037913
42.369908,-71.037913
42.369908,-71.037913
42.369908,-71.037913
42.369908,-71.037913
42.369908,-71.037913
42.369908,-71.037913
42.369908,-71.037913
42.369908,-71.037913
42.369908,-71.037913
42.369908,-71.037913
42.369908,-71.037913
42.3521034,-71.1320386
42.3521034,-71.1320386
42.35904,-71.05356
42.35904,-71.05356
42.35904,-71.05356
42.35904,-71.05356
42.3606281,-71.0566475
42.3606281,-71.0566475
42.3606281,-71.0566475
42.3606281,-71.0566475
42.3606281,-71.0566475
42.3606281,-71.0566475
42.3606281,-71.0566475
42.3606281,-71.0566475
42.34855,-71.07731
42.3638818,-71.0623985
42.3638818,-71.0623985
42.3529869,-71.1337205
42.35121,-71.06037
42.35121,-71.06037
42.35121,-71.06037
42.35121,-71.06037
42.34523,-71.08713
42.34523,-71.08713
42.34523,-71.08713
42.34523,-71.08713
42.375123,-71.038568
42.375123,-71.038568
42.375123,-71.038568
42.375123,-71.038568
42.375123,-71.038568
42.375123,-71.038568
42.3436662,-71.0653068
42.3448,-71.08944
42.3448,-71.08944
42.3448,-71.08944
42.3448,-71.08944
42.268188,-71.093056
42.268188,-71.093056
42.268188,-71.093056
42.268188,-71.093056
42.268188,-71.093056
42.268188,-71.093056
42.268188,-71.093056
42.3626989,-71.0553097
42.3626989,-71.0553097
42.3626989,-71.0553097
42.331583,-71.0350506
42.331583,-71.0350506
42.33981,-71.04354
42.33981,-71.04354
42.33981,-71.04354
42.33981,-71.04354
42.33981,-71.04354
42.33981,-71.04354
42.361968,-71.070175
42.361968,-71.070175
42.361968,-71.070175
42.361968,-71.070175
42.361968,-71.070175
42.361968,-71.070175
N/A,N/A
N/A,N/A
N/A,N/A
N/A,N/A
N/A,N/A
N/A,N/A
N/A,N/A
N/A,N/A
N/A,N/A
N/A,N/A
42.28316,-71.05602
42.28316,-71.05602
42.28316,-71.05602
42.3500513,-71.0484809
42.3500513,-71.0484809
42.3500513,-71.0484809
42.3500513,-71.0484809
42.3500513,-71.0484809
42.3500513,-71.0484809
42.3500513,-71.0484809
42.3739882,-71.0392566
42.3739882,-71.0392566
42.3739882,-71.0392566
42.3739882,-71.0392566
42.3739882,-71.0392566
42.3739882,-71.0392566
42.3739882,-71.0392566
42.3739882,-71.0392566
42.3612736,-71.0568853
42.3612736,-71.0568853
42.3612736,-71.0568853
42.3612736,-71.0568853
42.3612736,-71.0568853
42.3612736,-71.0568853
42.34971,-71.08124
42.34971,-71.08124
42.34971,-71.08124
42.35038,-71.06541
42.35038,-71.06541
42.35038,-71.06541
42.350447,-71.064784
42.350447,-71.064784
42.350447,-71.064784
42.350447,-71.064784
42.350447,-71.064784
42.350447,-71.064784
42.35303,-71.1339
42.35303,-71.1339
42.35303,-71.1339
42.35303,-71.1339
42.34611,-71.09884
42.34611,-71.09884
42.34611,-71.09884
42.34611,-71.09884
42.34611,-71.09884
42.34611,-71.09884
42.34611,-71.09884
42.34611,-71.09884
42.34611,-71.09884
42.3472968,-71.0814575
42.3472968,-71.0814575
42.3472968,-71.0814575
42.3472968,-71.0814575
42.25682,-71.12411
42.25682,-71.12411
42.25682,-71.12411
42.25682,-71.12411
42.25682,-71.12411
42.3590648,-71.059326
42.3590648,-71.059326
42.3590648,-71.059326
42.3861669,-71.0095306
42.3568861,-71.0599391
42.3568861,-71.0599391
42.3445691,-71.1006558
42.3380068,-71.0356803
42.3380068,-71.0356803
42.3380068,-71.0356803
42.3380068,-71.0356803
42.3380068,-71.0356803
42.3380068,-71.0356803
42.3380068,-71.0356803
42.3380068,-71.0356803
42.3532573,-71.1324499
42.3532573,-71.1324499
42.3532573,-71.1324499
42.3532573,-71.1324499
42.3532573,-71.1324499
42.3532573,-71.1324499
42.3532573,-71.1324499
42.3532573,-71.1324499
42.3532573,-71.1324499
42.3532573,-71.1324499
42.3532573,-71.1324499
42.3532573,-71.1324499
N/A,N/A
42.34192,-71.05524
42.34192,-71.05524
42.3559068,-71.0501652
42.3559068,-71.0501652
42.3559068,-71.0501652
42.3559068,-71.0501652
42.3559068,-71.0501652
42.3559068,-71.0501652
42.3559068,-71.0501652
42.3559068,-71.0501652
42.3559068,-71.0501652
42.3506821,-71.0703585
42.3506821,-71.0703585
42.3506821,-71.0703585
42.3506821,-71.0703585
42.351434,-71.063278
42.351434,-71.063278
42.351434,-71.063278
42.3405502,-71.0820664
42.3405502,-71.0820664
42.3609868,-71.0668586
42.3609868,-71.0668586
42.347065,-71.085643
42.347065,-71.085643
42.347065,-71.085643
42.347065,-71.085643
42.347065,-71.085643
42.3863757,-71.0070415
42.3863757,-71.0070415
42.3863757,-71.0070415
42.3040432,-71.0590708
42.3040432,-71.0590708
42.3364,-71.165956
42.3364,-71.165956
42.3364,-71.165956
42.3364,-71.165956
42.3364,-71.165956
42.3364,-71.165956
42.3364,-71.165956
42.3364,-71.165956
42.3364,-71.165956
42.3364,-71.165956
42.3364,-71.165956
42.3364,-71.165956
42.3364,-71.165956
42.3364,-71.165956
42.3364,-71.165956
42.3378149,-71.1682341
42.3378149,-71.1682341
42.3364,-71.165956
42.3364,-71.165956
42.336005,-71.040421
42.336005,-71.040421
42.336005,-71.040421
42.336005,-71.040421
42.336005,-71.040421
42.336005,-71.040421
42.37102,-71.039437
42.37102,-71.039437
42.37102,-71.039437
42.37102,-71.039437
42.3601648,-71.0495127
42.3601648,-71.0495127
42.3601648,-71.0495127
42.3601648,-71.0495127
42.3601648,-71.0495127
42.35421,-71.052014
42.35421,-71.052014
42.35421,-71.052014
42.35421,-71.052014
42.35421,-71.052014
42.35421,-71.052014
42.35421,-71.052014
42.35421,-71.052014
42.35421,-71.052014
42.35421,-71.052014
42.35421,-71.052014
42.338328,-71.049724
42.338328,-71.049724
42.338328,-71.049724
42.338328,-71.049724
42.34189,-71.07978
42.34189,-71.07978
42.34189,-71.07978
42.349444,-71.084498
42.2787711,-71.1367598
42.2787711,-71.1367598
42.25524,-71.12082
42.351384,-71.0600284
42.351384,-71.0600284
42.351384,-71.0600284
42.3616968,-71.056577
42.3616968,-71.056577
42.3616968,-71.056577
42.3616968,-71.056577
42.3616968,-71.056577
42.30628,-71.10743
42.3616968,-71.056577
42.3616968,-71.056577
42.36117,-71.05678
42.36117,-71.05678
42.36117,-71.05678
42.36117,-71.05678
42.36117,-71.05678
42.36117,-71.05678
42.36117,-71.05678
42.32273,-71.10325
42.32273,-71.10325
42.32273,-71.10325
42.361968,-71.070175
42.361968,-71.070175
42.361968,-71.070175
42.361968,-71.070175
42.361968,-71.070175
42.361968,-71.070175
42.361968,-71.070175
42.361968,-71.070175
42.361968,-71.070175
42.361968,-71.070175
42.32153,-71.05659
42.35302,-71.13052
42.35302,-71.13052
42.3462194,-71.0430994
42.3462194,-71.0430994
42.3462194,-71.0430994
42.3462194,-71.0430994
42.3462194,-71.0430994
42.3462194,-71.0430994
42.3462194,-71.0430994
42.3462194,-71.0430994
42.37699,-71.03023
42.37699,-71.03023
42.37699,-71.03023
42.3236988,-71.0680697
42.3236988,-71.0680697
42.3236988,-71.0680697
42.3461225,-71.0455997
42.3461225,-71.0455997
42.3461225,-71.0455997
42.3461225,-71.0455997
42.3461225,-71.0455997
42.3461225,-71.0455997
42.3461225,-71.0455997
42.3461225,-71.0455997
42.3461225,-71.0455997
42.3461225,-71.0455997
42.3461225,-71.0455997
42.3461225,-71.0455997
42.3461225,-71.0455997
42.3475481,-71.0843514
42.3475481,-71.0843514
42.3475481,-71.0843514
42.3475481,-71.0843514
42.3475481,-71.0843514
42.3475481,-71.0843514
42.3475481,-71.0843514
42.3475481,-71.0843514
42.3475481,-71.0843514
42.3475481,-71.0843514
42.3475481,-71.0843514
42.3521638,-71.1218378
42.3521638,-71.1218378
42.37817,-71.02887
42.37817,-71.02887
42.3125348,-71.1143544
42.3125348,-71.1143544
42.3480517,-71.085767
42.3480517,-71.085767
42.3480517,-71.085767
42.3480517,-71.085767
42.3480517,-71.085767
42.3480517,-71.085767
42.3480517,-71.085767
42.3480517,-71.085767
42.351888,-71.118709
42.351888,-71.118709
42.3567308,-71.0598652
42.3567308,-71.0598652
42.3567308,-71.0598652
42.3567308,-71.0598652
42.3567308,-71.0598652
42.3567308,-71.0598652
42.3567308,-71.0598652
42.3567308,-71.0598652
42.3567308,-71.0598652
42.3567308,-71.0598652
42.3567308,-71.0598652
42.3567308,-71.0598652
42.3567308,-71.0598652
42.3567308,-71.0598652
42.3567308,-71.0598652
42.3567308,-71.0598652
42.3567308,-71.0598652
42.3567308,-71.0598652
42.3472482,-71.0788696
42.3472482,-71.0788696
42.3472482,-71.0788696
42.3472482,-71.0788696
42.3472482,-71.0788696
42.3472482,-71.0788696
42.3472482,-71.0788696
42.3521664,-71.1176803
42.3521664,-71.1176803
42.3521664,-71.1176803
42.3521664,-71.1176803
42.3521664,-71.1176803
42.3521664,-71.1176803
42.3521664,-71.1176803
42.3521664,-71.1176803
42.3521664,-71.1176803
42.3521664,-71.1176803
42.3475481,-71.0843514
42.3475481,-71.0843514
42.3475481,-71.0843514
42.3475481,-71.0843514
42.3475481,-71.0843514
42.3475481,-71.0843514
42.3475481,-71.0843514
42.3475481,-71.0843514
42.3475481,-71.0843514
42.29388,-71.04627
42.29388,-71.04627
42.29388,-71.04627
42.29388,-71.04627
42.36652,-71.05478
42.36652,-71.05478
42.3523612,-71.0615572
42.3523612,-71.0615572
42.3523612,-71.0615572
42.3523612,-71.0615572
42.3523612,-71.0615572
42.3523612,-71.0615572
42.3523612,-71.0615572
42.3523612,-71.0615572
42.3523612,-71.0615572
42.351933,-71.0670037
42.351933,-71.0670037
42.351933,-71.0670037
42.3432579,-71.0725098
42.3432579,-71.0725098
42.3432579,-71.0725098
42.3432579,-71.0725098
42.3595928,-71.0539515
42.3595928,-71.0539515
42.3595928,-71.0539515
42.3595928,-71.0539515
42.3595928,-71.0539515
42.3595928,-71.0539515
42.3595928,-71.0539515
42.3595928,-71.0539515
42.34004,-71.10831
42.34004,-71.10831
42.2964342,-71.1568087
42.2964342,-71.1568087
42.3557,-71.14817
42.3557,-71.14817
42.2928225,-71.0957837
42.2928225,-71.0957837
42.2928225,-71.0957837
42.2928225,-71.0957837
42.3440089,-71.0987841
42.3440089,-71.0987841
42.3440089,-71.0987841
42.38405,-71.00466
42.38405,-71.00466
42.3512229,-71.0682091
42.3512229,-71.0682091
42.3512229,-71.0682091
42.3512229,-71.0682091
42.3512229,-71.0682091
42.3512229,-71.0682091
42.3512229,-71.0682091
42.3619674,-71.0506712
42.3619674,-71.0506712
42.3619674,-71.0506712
N/A,N/A
42.34899,-71.04975
42.34899,-71.04975
42.34899,-71.04975
42.34899,-71.04975
42.34899,-71.04975
42.34899,-71.04975
42.34899,-71.04975
N/A,N/A
N/A,N/A
N/A,N/A
N/A,N/A
42.36629,-71.0622
42.3529746,-71.0523657
42.3529746,-71.0523657
N/A,N/A
N/A,N/A
N/A,N/A
N/A,N/A
N/A,N/A
N/A,N/A
N/A,N/A
42.33927,-71.09405
42.33927,-71.09405
42.33927,-71.09405
N/A,N/A
N/A,N/A
42.3575522,-71.0584612
42.3575522,-71.0584612
N/A,N/A
N/A,N/A
N/A,N/A
42.3517608,-71.1167919
42.3517608,-71.1167919
42.3517608,-71.1167919
42.3517608,-71.1167919
42.3517608,-71.1167919
42.3517608,-71.1167919
42.3517608,-71.1167919
42.3517608,-71.1167919
42.3517608,-71.1167919
42.3616968,-71.056577
42.30628,-71.10743
42.30628,-71.10743
42.30628,-71.10743
42.30628,-71.10743
42.30628,-71.10743
42.30628,-71.10743
42.30628,-71.10743
42.30628,-71.10743
42.3583374,-71.0703595
42.3583374,-71.0703595
42.3583374,-71.0703595
42.3583374,-71.0703595
42.35959,-71.05386
42.35959,-71.05386
42.35959,-71.05386
42.35959,-71.05386
42.35959,-71.05386
42.35959,-71.05386
42.35959,-71.05386
42.35959,-71.05386
42.35959,-71.05386
42.35959,-71.05386
42.35959,-71.05386
42.34957,-71.10598
42.34957,-71.10598
42.34957,-71.10598
42.34957,-71.10598
42.34957,-71.10598
42.34957,-71.10598
42.36382,-71.05468
42.36382,-71.05468
42.3525646,-71.1303711
42.3525646,-71.1303711
42.3525646,-71.1303711
N/A,N/A
42.35135,-71.05694
42.347328,-71.098676
42.347328,-71.098676
42.347328,-71.098676
42.35537,-71.13028
42.35537,-71.13028
42.35537,-71.13028
42.35537,-71.13028
42.35537,-71.13028
42.35537,-71.13028
42.35537,-71.13028
42.35537,-71.13028
42.35664,-71.06994
42.35664,-71.06994
42.31214,-71.11395
42.28536,-71.09219
42.28536,-71.09219
42.28536,-71.09219
42.28536,-71.09219
42.349571,-71.095239
42.349571,-71.095239
42.35958,-71.05404
42.35958,-71.05404
42.35958,-71.05404
42.35958,-71.05404
42.35958,-71.05404
42.35958,-71.05404
42.35958,-71.05404
42.35958,-71.05404
42.35958,-71.05404
42.35021,-71.13215
42.35021,-71.13215
42.35021,-71.13215
42.35021,-71.13215
42.35021,-71.13215
42.34854,-71.09385
42.34854,-71.09385
42.34854,-71.09385
42.34982,-71.13342
42.34982,-71.13342
42.34982,-71.13342
42.34982,-71.13342
42.34982,-71.13342
42.291827,-71.122157
42.291827,-71.122157
42.291827,-71.122157
42.291827,-71.122157
42.291827,-71.122157
42.31168,-71.05351
42.31168,-71.05351
42.31168,-71.05351
42.31168,-71.05351
42.31168,-71.05351
42.31168,-71.05351
42.31168,-71.05351
42.31168,-71.05351
42.31168,-71.05351
42.3440089,-71.0987841
42.3440089,-71.0987841
42.3465791,-71.0753578
42.3465791,-71.0753578
42.3465791,-71.0753578
42.34996,-71.06617
42.34996,-71.06617
42.34996,-71.06617
42.34996,-71.06617
42.34996,-71.06617
42.34996,-71.06617
42.34114,-71.08149
42.34114,-71.08149
42.30355,-71.0528
42.30355,-71.0528
42.30355,-71.0528
42.30355,-71.0528
42.30355,-71.0528
42.3321265,-71.0270285
42.3321265,-71.0270285
42.3321265,-71.0270285
42.3321265,-71.0270285
42.3321265,-71.0270285
42.3321265,-71.0270285
42.3321265,-71.0270285
42.3321265,-71.0270285
42.2860677,-71.1545002
42.2860677,-71.1545002
42.353827,-71.059166
42.353827,-71.059166
42.353827,-71.059166
42.353827,-71.059166
42.353827,-71.059166
42.353827,-71.059166
42.353827,-71.059166
42.353827,-71.059166
42.348936,-71.0384003
42.348936,-71.0384003
42.348936,-71.0384003
42.348936,-71.0384003
42.348936,-71.0384003
42.348936,-71.0384003
42.3507764,-71.0662293
42.3507764,-71.0662293
42.3507764,-71.0662293
42.3507764,-71.0662293
42.3507764,-71.0662293
42.35001,-71.04099
42.35001,-71.04099
42.35001,-71.04099
42.35001,-71.04099
42.35001,-71.04099
42.35001,-71.04099
42.35001,-71.04099
42.35001,-71.04099
42.3392758,-71.0511911
42.3392758,-71.0511911
42.3392758,-71.0511911
42.3392758,-71.0511911
42.3392758,-71.0511911
42.3392758,-71.0511911
42.34672,-71.06967
42.34672,-71.06967
42.28625,-71.07182
42.28625,-71.07182
42.28625,-71.07182
42.28625,-71.07182
42.28625,-71.07182
42.28625,-71.07182
42.28625,-71.07182
42.336873,-71.0760409
42.3636628,-71.0518884
42.3636628,-71.0518884
42.287192,-71.152571
42.3487,-71.15954
42.3425972,-71.0746351
42.3001682,-71.1131213
42.3001682,-71.1131213
42.3001682,-71.1131213
42.3001682,-71.1131213
42.3001682,-71.1131213
42.3001682,-71.1131213
42.3001682,-71.1131213
42.3001682,-71.1131213
42.3498315,-71.1309142
42.37529,-71.0383
42.37529,-71.0383
42.37529,-71.0383
42.37529,-71.0383
42.34938,-71.0811
42.35874,-71.15367
42.352854,-71.132515
42.352854,-71.132515
42.352854,-71.132515
42.352854,-71.132515
42.352854,-71.132515
42.352854,-71.132515
42.352854,-71.132515
42.352854,-71.132515
42.352854,-71.132515
42.352854,-71.132515
42.34232,-71.09695
42.34232,-71.09695
42.34232,-71.09695
42.3483703,-71.0737738
42.3483703,-71.0737738
42.3483703,-71.0737738
42.3483703,-71.0737738
42.3483703,-71.0737738
42.3483703,-71.0737738
42.3532155,-71.04541
42.3532155,-71.04541
42.3532155,-71.04541
42.3532155,-71.04541
42.3532155,-71.04541
42.3532155,-71.04541
42.3532155,-71.04541
42.3487647,-71.0780702
42.3487647,-71.0780702
42.379767,-71.027
42.3630817,-71.0549481
42.3630817,-71.0549481
42.3418177,-71.0723637
42.3418177,-71.0723637
42.3418177,-71.0723637
42.35199,-71.06439
42.3577,-71.05896
42.3577,-71.05896
42.3577,-71.05896
42.3577,-71.05896
42.3577,-71.05896
42.3577,-71.05896
42.3577,-71.05896
42.35799,-71.06161
42.35799,-71.06161
42.35799,-71.06161
42.35799,-71.06161
42.35799,-71.06161
42.35799,-71.06161
42.35799,-71.06161
42.35799,-71.06161
42.33392,-71.10354
42.3225347,-71.1086436
42.3225347,-71.1086436
42.349853,-71.0577171
42.349853,-71.0577171
42.349853,-71.0577171
42.379462,-71.027893
42.2871387,-71.0786904
42.2871387,-71.0786904
42.2871387,-71.0786904
42.35485,-71.06237
42.35485,-71.06237
42.35485,-71.06237
42.35485,-71.06237
42.354316,-71.0621501
42.354316,-71.0621501
42.354316,-71.0621501
42.3634083,-71.0542613
42.3634083,-71.0542613
42.36327,-71.0559
42.36327,-71.0559
42.36327,-71.0559
42.37874,-71.02813
42.37874,-71.02813
42.3578258,-71.0582484
42.3578258,-71.0582484
42.3578258,-71.0582484
42.3578258,-71.0582484
42.3578258,-71.0582484
42.3578258,-71.0582484
42.3578258,-71.0582484
42.3578258,-71.0582484
42.278345,-71.137197
42.278345,-71.137197
42.278345,-71.137197
42.278345,-71.137197
42.25062,-71.12573
42.25062,-71.12573
42.25062,-71.12573
42.25062,-71.12573
42.25062,-71.12573
42.25062,-71.12573
42.25062,-71.12573
42.34156,-71.07662
42.34156,-71.07662
42.34156,-71.07662
42.343206,-71.086749
42.343206,-71.086749
42.343206,-71.086749
42.3508693,-71.0655022
42.3508693,-71.0655022
42.3508693,-71.0655022
42.3508693,-71.0655022
42.3508693,-71.0655022
42.3508693,-71.0655022
42.3508693,-71.0655022
42.34733,-71.0955
42.34733,-71.0955
42.34733,-71.0955
42.34733,-71.0955
42.34733,-71.0955
42.34733,-71.0955
42.34733,-71.0955
42.34733,-71.0955
42.34733,-71.0955
42.34733,-71.0955
42.34733,-71.0955
42.34733,-71.0955
42.34733,-71.0955
42.35827,-71.0533
42.35827,-71.0533
42.35827,-71.0533
42.35827,-71.0533
42.35827,-71.0533
42.35827,-71.0533
42.35827,-71.0533
42.37831,-71.03898
42.3462194,-71.0430994
42.3462194,-71.0430994
42.3462194,-71.0430994
42.3462194,-71.0430994
42.3462194,-71.0430994
42.3462194,-71.0430994
42.3462194,-71.0430994
42.3462194,-71.0430994
42.3462194,-71.0430994
42.3462194,-71.0430994
42.3462194,-71.0430994
